"Tweet id","Tweet permalink","Tweet text","time","impressions","engagements","engagement rate","retweets","replies","likes","user profile clicks","url clicks","hashtag clicks","detail expands","permalink clicks","app opens","app installs","follows","email tweet","dial phone","media views","media engagements","promoted impressions","promoted engagements","promoted engagement rate","promoted retweets","promoted replies","promoted likes","promoted user profile clicks","promoted url clicks","promoted hashtag clicks","promoted detail expands","promoted permalink clicks","promoted app opens","promoted app installs","promoted follows","promoted email tweet","promoted dial phone","promoted media views","promoted media engagements"
"1787352684489543762","https://twitter.com/UniSocialNet/status/1787352684489543762","😹🍄#SuperMario World https://t.co/e7XkXU6JOs","2024-05-06 05:24 +0000","6.0","2.0","0.3333333333333333","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787352232360374636","https://twitter.com/UniSocialNet/status/1787352232360374636","What was so scary about #NikolaTesla’s ideas? | Decoded by @AlJazeera https://t.co/sZE8WI24li","2024-05-06 05:22 +0000","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787350725942563173","https://twitter.com/UniSocialNet/status/1787350725942563173","@patriotstorm17 ""Space Travel"" - Getting back the Technology that was LOST from ""The Fall"" of Atlantis.
https://t.co/n2MH7zGTlh","2024-05-06 05:16 +0000","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787348984870191347","https://twitter.com/UniSocialNet/status/1787348984870191347","@patriotstorm17 🌍🚀🌌https://t.co/aISGbS5jHV","2024-05-06 05:09 +0000","1.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787348281648873562","https://twitter.com/UniSocialNet/status/1787348281648873562","@patriotstorm17 https://t.co/kFylBgpvbd

https://t.co/jkw3sSZ7uz","2024-05-06 05:06 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787347497016344639","https://twitter.com/UniSocialNet/status/1787347497016344639","@patriotstorm17 @overit_miss @overit_miss You're amazing! 🙂Your words of Confirmation &amp; support are Hugely appreciated.","2024-05-06 05:03 +0000","1.0","2.0","2.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787346947923202408","https://twitter.com/UniSocialNet/status/1787346947923202408","@patriotstorm17 @overit_miss https://t.co/HGHjrFBo5K.","2024-05-06 05:01 +0000","1.0","3.0","3.0","0.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787341265597530485","https://twitter.com/UniSocialNet/status/1787341265597530485","#Economic Reality: Collapse is Imminent https://t.co/4WDSNuxVAD","2024-05-06 04:38 +0000","8.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787341212036264352","https://twitter.com/UniSocialNet/status/1787341212036264352","The Most Important Country You’ve Never Heard About! https://t.co/Qjc4iXPFoG","2024-05-06 04:38 +0000","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1787341014190936270","https://twitter.com/UniSocialNet/status/1787341014190936270","@patriotstorm17 The origin of ""Skull and Bones"" 3:22☠️
or (truth in fiction) Sons of Adam in Lovecraft Country
🐍🍎⚕️
https://t.co/sGYrUvMe3q","2024-05-06 04:37 +0000","0.0","0.0","NaN","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
